,Name,Date,Market_Cap,Market_Cap_Change,Rank,Rank_Change
28166,DigixDAO,2017-08-31,199972000,-0.33343135251518885,36.0,1.0
28148,DigixDAO,2017-09-01,197006000,-1.4832076490708699,36.0,0.0
28147,DigixDAO,2017-09-02,194805000,-1.1172248560957534,38.0,-2.0
28146,DigixDAO,2017-09-03,172564000,-11.41705808372475,40.0,-2.0
28145,DigixDAO,2017-09-04,183130000,6.12294568971512,39.0,1.0
28126,DigixDAO,2017-09-05,143089000,-21.86479550046415,40.0,-1.0
28125,DigixDAO,2017-09-06,153944000,7.586187617496802,40.0,0.0
28124,DigixDAO,2017-09-07,177251000,15.13992101023749,38.0,2.0
28123,DigixDAO,2017-09-08,180885000,2.0501999988716566,38.0,0.0
28122,DigixDAO,2017-09-09,155782000,-13.877878209912375,38.0,0.0
28104,DigixDAO,2017-09-10,187647000,20.45486641588887,35.0,3.0
28103,DigixDAO,2017-09-11,158901000,-15.3191897552319,37.0,-2.0
28102,DigixDAO,2017-09-12,169754000,6.8300388292081236,36.0,1.0
28101,DigixDAO,2017-09-13,155545000,-8.370347679583396,38.0,-2.0
28088,DigixDAO,2017-09-14,148750000,-4.3685107203703115,38.0,0.0
28087,DigixDAO,2017-09-15,118716000,-20.190924369747897,36.0,2.0
28086,DigixDAO,2017-09-16,137411000,15.747666700360524,36.0,0.0
28085,DigixDAO,2017-09-17,129188000,-5.984237069812461,36.0,0.0
28084,DigixDAO,2017-09-18,131448000,1.7493884880948694,36.0,0.0
28068,DigixDAO,2017-09-19,148167000,12.719098046375754,37.0,-1.0
28067,DigixDAO,2017-09-20,152701000,3.060060607287723,36.0,1.0
28066,DigixDAO,2017-09-21,141082000,-7.608987498444673,36.0,0.0
28065,DigixDAO,2017-09-22,128294000,-9.06423214867949,36.0,0.0
28064,DigixDAO,2017-09-23,127807000,-0.37959686345425353,36.0,0.0
28063,DigixDAO,2017-09-24,135404000,5.944118866728739,39.0,-3.0
28062,DigixDAO,2017-09-25,136667000,0.9327641724025879,38.0,1.0
28061,DigixDAO,2017-09-26,142649000,4.3770624949695245,39.0,-1.0
28060,DigixDAO,2017-09-27,141235000,-0.9912442428618498,39.0,0.0
28041,DigixDAO,2017-09-28,150561000,6.603179098665344,40.0,-1.0
28040,DigixDAO,2017-09-29,156233000,3.7672438413666223,38.0,2.0
28039,DigixDAO,2017-09-30,157469000,0.7911260745169074,38.0,0.0
28038,DigixDAO,2017-10-01,159817000,1.4910871346106218,38.0,0.0
28037,DigixDAO,2017-10-02,158082000,-1.0856166740709687,38.0,0.0
28036,DigixDAO,2017-10-03,153870000,-2.6644399741906097,39.0,-1.0
28035,DigixDAO,2017-10-04,144206000,-6.280626502892052,41.0,-2.0
28013,DigixDAO,2017-10-05,138502000,-3.9554526163959896,42.0,-1.0
28012,DigixDAO,2017-10-06,137703000,-0.5768869763613521,41.0,1.0
28011,DigixDAO,2017-10-07,142543000,3.5148108610560413,41.0,0.0
28010,DigixDAO,2017-10-08,154953000,8.706144812442561,41.0,0.0
28009,DigixDAO,2017-10-09,147103000,-5.0660522868224565,39.0,2.0
28008,DigixDAO,2017-10-10,141464000,-3.833368456115783,40.0,-1.0
28007,DigixDAO,2017-10-11,133607000,-5.554063224565967,41.0,-1.0
27982,DigixDAO,2017-10-12,146938000,9.977770625790566,40.0,1.0
27981,DigixDAO,2017-10-13,135572000,-7.735235269297254,42.0,-2.0
27980,DigixDAO,2017-10-14,147653000,8.911132092172425,40.0,2.0
27979,DigixDAO,2017-10-15,142732000,-3.332814097918769,43.0,-3.0
27978,DigixDAO,2017-10-16,132005000,-7.515483563601714,44.0,-1.0
27957,DigixDAO,2017-10-17,142260000,7.76864512707852,43.0,1.0
27956,DigixDAO,2017-10-18,140850000,-0.9911429776465626,41.0,2.0
27955,DigixDAO,2017-10-19,140835000,-0.010649627263045794,42.0,-1.0
27954,DigixDAO,2017-10-20,129112000,-8.323925160648987,42.0,0.0
27932,DigixDAO,2017-10-21,129045000,-0.051892930169155464,41.0,1.0
27931,DigixDAO,2017-10-22,125853000,-2.4735557363710337,43.0,-2.0
27930,DigixDAO,2017-10-23,124409000,-1.1473703447673078,43.0,0.0
27929,DigixDAO,2017-10-24,117644000,-5.437709490470946,44.0,-1.0
27928,DigixDAO,2017-10-25,119746000,1.7867464554078407,46.0,-2.0
27910,DigixDAO,2017-10-26,127356000,6.3551183338065576,43.0,3.0
27909,DigixDAO,2017-10-27,120003000,-5.773579572222745,43.0,0.0
27908,DigixDAO,2017-10-28,119069000,-0.7783138754864461,43.0,0.0
27907,DigixDAO,2017-10-29,118768000,-0.252794598090183,44.0,-1.0
27906,DigixDAO,2017-10-30,124351000,4.700761147783915,45.0,-1.0
27887,DigixDAO,2017-10-31,122442000,-1.535170605785237,46.0,-1.0
27886,DigixDAO,2017-11-01,127267000,3.9406412832198106,45.0,1.0
27885,DigixDAO,2017-11-02,116333000,-8.591386612397558,45.0,0.0
27884,DigixDAO,2017-11-03,122383000,5.200587967300766,43.0,2.0
27883,DigixDAO,2017-11-04,138029000,12.784455357361727,40.0,3.0
27863,DigixDAO,2017-11-05,137808000,-0.16011128096269625,42.0,-2.0
27862,DigixDAO,2017-11-06,129476000,-6.046093115058633,43.0,-1.0
27861,DigixDAO,2017-11-07,125488000,-3.080107510272174,44.0,-1.0
27860,DigixDAO,2017-11-08,128886000,2.7078286370011475,44.0,0.0
27859,DigixDAO,2017-11-09,132992000,3.1857610601616932,46.0,-2.0
27839,DigixDAO,2017-11-10,131786000,-0.9068214629451395,47.0,-1.0
27838,DigixDAO,2017-11-11,120782000,-8.34990059642147,47.0,0.0
27837,DigixDAO,2017-11-12,122949000,1.794141511152324,48.0,-1.0
27836,DigixDAO,2017-11-13,119557000,-2.758867497905636,43.0,5.0
27835,DigixDAO,2017-11-14,140612000,17.6108467091011,43.0,0.0
27817,DigixDAO,2017-11-15,150942000,7.346456916906097,42.0,1.0
27816,DigixDAO,2017-11-16,152776000,1.2150362390852116,41.0,1.0
27815,DigixDAO,2017-11-17,156782000,2.6221396030790176,41.0,0.0
27814,DigixDAO,2017-11-18,153722000,-1.9517546657141764,41.0,0.0
27793,DigixDAO,2017-11-19,140519000,-8.58888122715031,44.0,-3.0
27792,DigixDAO,2017-11-20,141611000,0.7771191084479678,45.0,-1.0
27791,DigixDAO,2017-11-21,144196000,1.8254231662794558,45.0,0.0
27762,DigixDAO,2017-11-22,144432000,0.16366612111292964,45.0,0.0
27761,DigixDAO,2017-11-23,152492000,5.580480779882575,46.0,-1.0
27760,DigixDAO,2017-11-24,158555000,3.97594627914907,45.0,1.0
27759,DigixDAO,2017-11-25,159951000,0.8804515783166724,44.0,1.0
27758,DigixDAO,2017-11-26,179773000,12.392545216972698,43.0,1.0
27757,DigixDAO,2017-11-27,181487000,0.953424596574569,44.0,-1.0
27731,DigixDAO,2017-11-28,214137000,17.990269275485296,39.0,5.0
27730,DigixDAO,2017-11-29,226898000,5.959269066065183,39.0,0.0
27729,DigixDAO,2017-11-30,191302000,-15.688106550079773,39.0,0.0
27728,DigixDAO,2017-12-01,201026000,5.083062383038337,41.0,-2.0
27727,DigixDAO,2017-12-02,212597000,5.755971864335956,41.0,0.0
27726,DigixDAO,2017-12-03,202331000,-4.828854593432645,44.0,-3.0
27725,DigixDAO,2017-12-04,219049000,8.262698251874404,44.0,0.0
27702,DigixDAO,2017-12-05,241315000,10.164848960734812,44.0,0.0
27701,DigixDAO,2017-12-06,228717000,-5.22056233553654,46.0,-2.0
27700,DigixDAO,2017-12-07,203588000,-10.986940192464925,48.0,-2.0
27677,DigixDAO,2017-12-08,191209000,-6.080417313397646,46.0,2.0
27676,DigixDAO,2017-12-09,211821000,10.779827309383974,46.0,0.0
27675,DigixDAO,2017-12-10,206382000,-2.5677340773577693,44.0,2.0
27674,DigixDAO,2017-12-11,195616000,-5.216540202149413,44.0,0.0
27643,DigixDAO,2017-12-12,207695000,6.174852772779323,45.0,-1.0
27642,DigixDAO,2017-12-13,262728000,26.49702689039216,41.0,4.0
27641,DigixDAO,2017-12-14,275658000,4.921439663834841,42.0,-1.0
27640,DigixDAO,2017-12-15,283902000,2.9906623424678407,43.0,-1.0
27639,DigixDAO,2017-12-16,280408000,-1.230706370508133,43.0,0.0
27609,DigixDAO,2017-12-17,281212000,0.2867250577729594,47.0,-4.0
27608,DigixDAO,2017-12-18,334602000,18.985676286929433,48.0,-1.0
27607,DigixDAO,2017-12-19,396930000,18.62750372083849,45.0,3.0
27606,DigixDAO,2017-12-20,359857000,-9.33993399339934,54.0,-9.0
27579,DigixDAO,2017-12-21,325598000,-9.52017051217567,56.0,-2.0
27578,DigixDAO,2017-12-22,351029000,7.810551661865245,53.0,3.0
27577,DigixDAO,2017-12-23,286356000,-18.423833928250943,52.0,1.0
27576,DigixDAO,2017-12-24,297173000,3.7774658117867266,57.0,-5.0
27575,DigixDAO,2017-12-25,320329000,7.792094167370521,53.0,4.0
27550,DigixDAO,2017-12-26,357506000,11.605880204414836,53.0,0.0
27549,DigixDAO,2017-12-27,337386000,-5.627877574082673,55.0,-2.0
27548,DigixDAO,2017-12-28,359632000,6.593634590646914,53.0,2.0
27547,DigixDAO,2017-12-29,324735000,-9.703530275392623,54.0,-1.0
27511,DigixDAO,2017-12-30,334356000,2.962723451429627,55.0,-1.0
27510,DigixDAO,2017-12-31,302475000,-9.535046477407315,56.0,-1.0
27509,DigixDAO,2018-01-01,313207000,3.548061823291181,61.0,-5.0
27508,DigixDAO,2018-01-02,325968000,4.074302298479919,59.0,2.0
27507,DigixDAO,2018-01-03,349581000,7.243962597555588,62.0,-3.0
27506,DigixDAO,2018-01-04,364118000,4.158406778400428,65.0,-3.0
27505,DigixDAO,2018-01-05,384922000,5.713532426301364,68.0,-3.0
27475,DigixDAO,2018-01-06,389414000,1.166989675830428,67.0,1.0
27474,DigixDAO,2018-01-07,368058000,-5.484137704345503,71.0,-4.0
27473,DigixDAO,2018-01-08,383264000,4.131414070608437,70.0,1.0
27472,DigixDAO,2018-01-09,428580000,11.823703765550638,68.0,2.0
27471,DigixDAO,2018-01-10,465681000,8.65672686546269,68.0,0.0
27445,DigixDAO,2018-01-11,435204000,-6.544608863148809,68.0,0.0
27444,DigixDAO,2018-01-12,386687000,-11.148105256385511,69.0,-1.0
27443,DigixDAO,2018-01-13,410466000,6.149418004742854,72.0,-3.0
27442,DigixDAO,2018-01-14,467422000,13.875936131129011,68.0,4.0
27414,DigixDAO,2018-01-15,433177000,-7.326356055127913,70.0,-2.0
27413,DigixDAO,2018-01-16,394874000,-8.842343891757872,70.0,0.0
27412,DigixDAO,2018-01-17,363597000,-7.920754468514008,61.0,9.0
27411,DigixDAO,2018-01-18,356179000,-2.0401708484943497,66.0,-5.0
27410,DigixDAO,2018-01-19,361326000,1.4450599277329657,65.0,1.0
27409,DigixDAO,2018-01-20,363499000,0.6013959692908897,68.0,-3.0
27381,DigixDAO,2018-01-21,418955000,15.256163015579135,69.0,-1.0
27380,DigixDAO,2018-01-22,378124000,-9.745915432445013,65.0,4.0
27379,DigixDAO,2018-01-23,359643000,-4.887550115835017,64.0,1.0
27378,DigixDAO,2018-01-24,376744000,4.754993145980876,62.0,2.0
27377,DigixDAO,2018-01-25,377045000,0.07989510118276602,68.0,-6.0
27344,DigixDAO,2018-01-26,420388000,11.495444840801495,63.0,5.0
27343,DigixDAO,2018-01-27,507253000,20.6630541309457,56.0,7.0
27342,DigixDAO,2018-01-28,462421000,-8.838193169877753,61.0,-5.0
27341,DigixDAO,2018-01-29,480658000,3.943808780310583,60.0,1.0
27340,DigixDAO,2018-01-30,457281000,-4.863541228898717,61.0,-1.0
27307,DigixDAO,2018-01-31,458824000,0.33742928308851666,54.0,7.0
27306,DigixDAO,2018-02-01,469496000,2.325946332362736,56.0,-2.0
27305,DigixDAO,2018-02-02,514095000,9.499335457597082,46.0,10.0
27264,DigixDAO,2018-02-03,925847000,80.09258989097346,29.0,17.0
27263,DigixDAO,2018-02-04,765585000,-17.309771484921374,33.0,-4.0
27262,DigixDAO,2018-02-05,652331000,-14.793132049347884,34.0,-1.0
27261,DigixDAO,2018-02-06,421620000,-35.3671678948264,40.0,-6.0
27260,DigixDAO,2018-02-07,432304000,2.5340353873155923,46.0,-6.0
27209,DigixDAO,2018-02-08,577090000,33.4917095377327,34.0,12.0
27208,DigixDAO,2018-02-09,583048000,1.0324212861078863,36.0,-2.0
27207,DigixDAO,2018-02-10,561161000,-3.7538933329674404,42.0,-6.0
27206,DigixDAO,2018-02-11,493138000,-12.121833128104056,47.0,-5.0
27161,DigixDAO,2018-02-12,453936000,-7.949498923222303,47.0,0.0
27160,DigixDAO,2018-02-13,473703000,4.354578619012372,47.0,0.0
27159,DigixDAO,2018-02-14,444791000,-6.103402342818179,47.0,0.0
27158,DigixDAO,2018-02-15,480068000,7.931140693044599,47.0,0.0
27157,DigixDAO,2018-02-16,485274000,1.0844297057916796,49.0,-2.0
27156,DigixDAO,2018-02-17,488215000,0.6060493659252298,49.0,0.0
27155,DigixDAO,2018-02-18,488601000,0.0790635273393894,49.0,0.0
27103,DigixDAO,2018-02-19,638334000,30.645250419053582,38.0,11.0
27102,DigixDAO,2018-02-20,615621000,-3.5581686076568064,40.0,-2.0
27101,DigixDAO,2018-02-21,641022000,4.1260775704532495,38.0,2.0
27100,DigixDAO,2018-02-22,628273000,-1.9888552966980853,36.0,2.0
27099,DigixDAO,2018-02-23,636667000,1.3360434078816055,35.0,1.0
27098,DigixDAO,2018-02-24,736182000,15.630620088680583,33.0,2.0
27097,DigixDAO,2018-02-25,734317000,-0.25333409401479523,30.0,3.0
27043,DigixDAO,2018-02-26,809108000,10.18511079002665,29.0,1.0
27042,DigixDAO,2018-02-27,822749000,1.6859306792171131,29.0,0.0
27041,DigixDAO,2018-02-28,987489000,20.023117621534638,26.0,3.0
27040,DigixDAO,2018-03-01,1121480000,13.568860007554514,25.0,1.0
27039,DigixDAO,2018-03-02,983088000,-12.340121981667084,26.0,-1.0
27038,DigixDAO,2018-03-03,978680000,-0.4483830542128477,26.0,0.0
26988,DigixDAO,2018-03-04,995269000,1.695038214738219,26.0,0.0
26987,DigixDAO,2018-03-05,976198000,-1.916165378405235,26.0,0.0
26986,DigixDAO,2018-03-06,992654000,1.6857235929596248,26.0,0.0
26985,DigixDAO,2018-03-07,959127000,-3.3775111972550356,25.0,1.0
26984,DigixDAO,2018-03-08,824477000,-14.038808207880708,26.0,-1.0
26983,DigixDAO,2018-03-09,657906000,-20.20323186698962,27.0,-1.0
26982,DigixDAO,2018-03-10,758425000,15.278626429915521,26.0,1.0
26925,DigixDAO,2018-03-11,680444000,-10.281965916207932,26.0,0.0
26924,DigixDAO,2018-03-12,716222000,5.258037399109993,26.0,0.0
26923,DigixDAO,2018-03-13,679071000,-5.187078866608398,26.0,0.0
26922,DigixDAO,2018-03-14,654232000,-3.6577913060637255,27.0,-1.0
26921,DigixDAO,2018-03-15,661537000,1.1165763826899326,26.0,1.0
26920,DigixDAO,2018-03-16,725519000,9.671719042169977,26.0,0.0
26919,DigixDAO,2018-03-17,815551000,12.409323532533262,26.0,0.0
26918,DigixDAO,2018-03-18,727103000,-10.845183195164987,26.0,0.0
26858,DigixDAO,2018-03-19,693364000,-4.640195405602783,26.0,0.0
26857,DigixDAO,2018-03-20,702547000,1.3244125740592243,26.0,0.0
26856,DigixDAO,2018-03-21,714876000,1.754900383888907,26.0,0.0
26855,DigixDAO,2018-03-22,747626000,4.58121408468042,26.0,0.0
26854,DigixDAO,2018-03-23,717708000,-4.001733487064388,26.0,0.0
26853,DigixDAO,2018-03-24,712990000,-0.6573704069064299,26.0,0.0
26796,DigixDAO,2018-03-25,682610000,-4.260929325796996,26.0,0.0
26795,DigixDAO,2018-03-26,661512000,-3.0907839029606947,26.0,0.0
26794,DigixDAO,2018-03-27,663673000,0.3266758577319837,27.0,-1.0
26793,DigixDAO,2018-03-28,610883000,-7.954218417805153,26.0,1.0
26792,DigixDAO,2018-03-29,587925000,-3.758166457406738,27.0,-1.0
26729,DigixDAO,2018-03-30,482394000,-17.94973848705192,27.0,0.0
26728,DigixDAO,2018-03-31,490813000,1.7452538796087844,28.0,-1.0
26727,DigixDAO,2018-04-01,489833000,-0.19966871293140157,28.0,0.0
26726,DigixDAO,2018-04-02,444931000,-9.166797663693545,28.0,0.0
26652,DigixDAO,2018-04-03,463010000,4.063326673124597,28.0,0.0
26651,DigixDAO,2018-04-04,467211000,0.9073238159003046,30.0,-2.0
26650,DigixDAO,2018-04-05,415946000,-10.97255843719433,30.0,0.0
26649,DigixDAO,2018-04-06,417001000,0.2536386934842504,30.0,0.0
26648,DigixDAO,2018-04-07,423460000,1.5489171488797389,29.0,1.0
26590,DigixDAO,2018-04-08,428358000,1.1566617862371888,30.0,-1.0
26589,DigixDAO,2018-04-09,433230000,1.1373664084714188,30.0,0.0
26588,DigixDAO,2018-04-10,417930000,-3.531611384253168,30.0,0.0
26587,DigixDAO,2018-04-11,416638000,-0.3091426793960711,33.0,-3.0
26526,DigixDAO,2018-04-12,426448000,2.3545619938651776,33.0,0.0
26525,DigixDAO,2018-04-13,472485000,10.795454545454545,34.0,-1.0
26524,DigixDAO,2018-04-14,463558000,-1.8893721493804034,36.0,-2.0
26523,DigixDAO,2018-04-15,473983000,2.2489095215701163,36.0,0.0
26522,DigixDAO,2018-04-16,502628000,6.043465693917292,37.0,-1.0
26521,DigixDAO,2018-04-17,491062000,-2.301105390069793,36.0,1.0
26520,DigixDAO,2018-04-18,470420000,-4.203542526198321,38.0,-2.0
26519,DigixDAO,2018-04-19,485624000,3.2320054419454958,38.0,0.0
26458,DigixDAO,2018-04-20,515442000,6.1401413439204,40.0,-2.0
26457,DigixDAO,2018-04-21,531976000,3.207732392781341,42.0,-2.0
26456,DigixDAO,2018-04-22,571511000,7.43172624328917,39.0,3.0
26455,DigixDAO,2018-04-23,564341000,-1.2545690284176507,40.0,-1.0
26396,DigixDAO,2018-04-24,566699000,0.41783248071644624,40.0,0.0
26395,DigixDAO,2018-04-25,599503000,5.788610885143612,42.0,-2.0
26394,DigixDAO,2018-04-26,517263000,-13.718029767991153,45.0,-3.0
26345,DigixDAO,2018-04-27,545946000,5.545148212804705,46.0,-1.0
26344,DigixDAO,2018-04-28,522317000,-4.3280837298926995,46.0,0.0
26343,DigixDAO,2018-04-29,555604000,6.37294976039455,48.0,-2.0
26342,DigixDAO,2018-04-30,552949000,-0.4778583307535583,49.0,-1.0
26273,DigixDAO,2018-05-01,539229000,-2.4812414888172327,47.0,2.0
26272,DigixDAO,2018-05-02,541890000,0.4934823609264338,47.0,0.0
26271,DigixDAO,2018-05-03,549859000,1.470593662920519,49.0,-2.0
26270,DigixDAO,2018-05-04,557239000,1.3421622634166215,49.0,0.0
26269,DigixDAO,2018-05-05,526563000,-5.504998752779328,51.0,-2.0
26268,DigixDAO,2018-05-06,520273000,-1.194538925066896,52.0,-1.0
26267,DigixDAO,2018-05-07,524436000,0.8001568407355368,49.0,3.0
26266,DigixDAO,2018-05-08,504661000,-3.7707174946037267,49.0,0.0
26187,DigixDAO,2018-05-09,484398000,-4.015170579854596,51.0,-2.0
26186,DigixDAO,2018-05-10,460567000,-4.919714779994963,54.0,-3.0
26185,DigixDAO,2018-05-11,468682000,1.76195862925481,51.0,3.0
26110,DigixDAO,2018-05-12,394371000,-15.855313410798793,51.0,0.0
26109,DigixDAO,2018-05-13,383822000,-2.674892423631555,55.0,-4.0
26108,DigixDAO,2018-05-14,419829000,9.381171480530037,53.0,2.0
26107,DigixDAO,2018-05-15,396256000,-5.614905116130615,55.0,-2.0
26106,DigixDAO,2018-05-16,400032000,0.952919324880885,54.0,1.0
26105,DigixDAO,2018-05-17,374545000,-6.371240300775938,56.0,-2.0
26104,DigixDAO,2018-05-18,403417000,7.708553044360491,49.0,7.0
26039,DigixDAO,2018-05-19,396547000,-1.7029525280293094,50.0,-1.0
26038,DigixDAO,2018-05-20,391269000,-1.3309897691824677,50.0,0.0
26037,DigixDAO,2018-05-21,387292000,-1.0164362625201588,54.0,-4.0
26036,DigixDAO,2018-05-22,381941000,-1.3816448571103974,53.0,1.0
25968,DigixDAO,2018-05-23,340672000,-10.805071987558287,53.0,0.0
25967,DigixDAO,2018-05-24,297100000,-12.790015029118917,55.0,-2.0
25966,DigixDAO,2018-05-25,300673000,1.2026253786603835,56.0,-1.0
25965,DigixDAO,2018-05-26,291894000,-2.919783286161378,55.0,1.0
25905,DigixDAO,2018-05-27,282001000,-3.389244040644892,59.0,-4.0
25904,DigixDAO,2018-05-28,276244000,-2.041482122403821,59.0,0.0
25903,DigixDAO,2018-05-29,240830000,-12.81982595097088,61.0,-2.0
25902,DigixDAO,2018-05-30,270264000,12.22189926504173,58.0,3.0
25821,DigixDAO,2018-05-31,261648000,-3.187993961459906,60.0,-2.0
25820,DigixDAO,2018-06-01,267671000,2.3019476548645508,60.0,0.0
25819,DigixDAO,2018-06-02,267089000,-0.21743110011917616,60.0,0.0
25818,DigixDAO,2018-06-03,275729000,3.2348767639251332,60.0,0.0
25817,DigixDAO,2018-06-04,284394000,3.142578401256306,59.0,1.0
25816,DigixDAO,2018-06-05,336338000,18.264801648417336,51.0,8.0
25815,DigixDAO,2018-06-06,313809000,-6.6983213315176995,56.0,-5.0
25814,DigixDAO,2018-06-07,318489000,1.4913530204678642,56.0,0.0
25813,DigixDAO,2018-06-08,320435000,0.611010113379112,53.0,3.0
25695,DigixDAO,2018-06-09,336198000,4.919250393995662,51.0,2.0
25694,DigixDAO,2018-06-10,318581000,-5.240066865359104,53.0,-2.0
25693,DigixDAO,2018-06-11,250116000,-21.490609923378983,56.0,-3.0
25692,DigixDAO,2018-06-12,247947000,-0.8671976203041788,57.0,-1.0
25691,DigixDAO,2018-06-13,218987000,-11.679915465805193,56.0,1.0
25690,DigixDAO,2018-06-14,220451000,0.6685328352824597,55.0,1.0
25689,DigixDAO,2018-06-15,235044000,6.619611614372355,55.0,0.0
25688,DigixDAO,2018-06-16,221705000,-5.675107639420704,57.0,-2.0
25563,DigixDAO,2018-06-17,225332000,1.635957691527029,57.0,0.0
25562,DigixDAO,2018-06-18,221988000,-1.4840324498961532,57.0,0.0
25561,DigixDAO,2018-06-19,228891000,3.1096275474349966,57.0,0.0
25560,DigixDAO,2018-06-20,234634000,2.509054528137847,58.0,-1.0
25559,DigixDAO,2018-06-21,231911000,-1.1605308693539726,57.0,1.0
25558,DigixDAO,2018-06-22,226943000,-2.1422011030093437,57.0,0.0
25557,DigixDAO,2018-06-23,201009000,-11.427539073688106,57.0,0.0
25556,DigixDAO,2018-06-24,206742000,2.8521110995030075,55.0,2.0
25555,DigixDAO,2018-06-25,179648000,-13.10522293486568,58.0,-3.0
25436,DigixDAO,2018-06-26,196575000,9.42231474884218,56.0,2.0
25435,DigixDAO,2018-06-27,181575000,-7.630675314765356,58.0,-2.0
25434,DigixDAO,2018-06-28,192809000,6.186975079168388,55.0,3.0
25433,DigixDAO,2018-06-29,177239000,-8.075349179758206,57.0,-2.0
25432,DigixDAO,2018-06-30,187353000,5.706419016130761,58.0,-1.0
25431,DigixDAO,2018-07-01,193735000,3.4064039540332955,57.0,1.0
25430,DigixDAO,2018-07-02,194380000,0.3329290009549126,57.0,0.0
25429,DigixDAO,2018-07-03,213150000,9.656343245189834,57.0,0.0
25428,DigixDAO,2018-07-04,206114000,-3.3009617640159514,57.0,0.0
25427,DigixDAO,2018-07-05,211216000,2.4753291867607246,58.0,-1.0
25311,DigixDAO,2018-07-06,202902000,-3.9362548291796076,58.0,0.0
25310,DigixDAO,2018-07-07,199858000,-1.5002316389192811,58.0,0.0
25309,DigixDAO,2018-07-08,203038000,1.591129702088483,59.0,-1.0
25308,DigixDAO,2018-07-09,202980000,-0.028566081226174413,59.0,0.0
25307,DigixDAO,2018-07-10,199017000,-1.9524091043452558,58.0,1.0
25306,DigixDAO,2018-07-11,189066000,-5.0000753704457415,57.0,1.0
25305,DigixDAO,2018-07-12,185613000,-1.826346355241027,57.0,0.0
25304,DigixDAO,2018-07-13,181109000,-2.426554174545964,56.0,1.0
25303,DigixDAO,2018-07-14,180532000,-0.3185926707121126,56.0,0.0
25216,DigixDAO,2018-07-15,180628000,0.05317616821394545,57.0,-1.0
54726,Dogecoin,2013-12-15,3488670,,4.0,
54725,Dogecoin,2013-12-16,1970320,-43.522316527501886,4.0,0.0
54724,Dogecoin,2013-12-17,1526120,-22.544561289536723,4.0,0.0
54723,Dogecoin,2013-12-18,2160040,41.53801798023746,4.0,0.0
54700,Dogecoin,2013-12-19,3487800,61.4692320512583,4.0,0.0
54699,Dogecoin,2013-12-20,10967000,214.43890131314868,4.0,0.0
54698,Dogecoin,2013-12-21,7251820,-33.87599161119723,4.0,0.0
54697,Dogecoin,2013-12-22,4333660,-40.24038103538146,4.0,0.0
54696,Dogecoin,2013-12-23,3682510,-15.025405777102957,4.0,0.0
54675,Dogecoin,2013-12-24,5636240,53.05430263597384,4.0,0.0
54674,Dogecoin,2013-12-25,9086260,61.21137495919265,4.0,0.0
54673,Dogecoin,2013-12-26,8217120,-9.565431761802987,4.0,0.0
54672,Dogecoin,2013-12-27,8854330,7.754663434390638,4.0,0.0
54652,Dogecoin,2013-12-28,8051360,-9.068670356763302,4.0,0.0
54651,Dogecoin,2013-12-29,7377480,-8.369766101627551,4.0,0.0
54650,Dogecoin,2013-12-30,7598510,2.996009477490959,4.0,0.0
54625,Dogecoin,2013-12-31,7311460,-3.7777143150433443,4.0,0.0
54624,Dogecoin,2014-01-01,7701190,5.330399126850178,4.0,0.0
54623,Dogecoin,2014-01-02,8504140,10.426310738989688,4.0,0.0
54622,Dogecoin,2014-01-03,6940830,-18.382928785273997,4.0,0.0
54621,Dogecoin,2014-01-04,6198170,-10.699873069935439,4.0,0.0
